timestamp,humidity_pct,temperature_c,efield_vm,contact_voltage_v,movement_g,activity,environment,fabric_type,risk_score,risk_label
2024-01-01 00:03:08.300,35.65,27.57,619.71,239.1,1.854,sitting,lab,synthetic,0.3069,0
2024-01-01 00:03:08.320,35.63,27.54,619.52,238.07,1.848,running,home,synthetic,0.3487,0
2024-01-01 00:03:08.340,35.62,27.52,621.52,237.71,1.842,running,office,wool,0.343,0
2024-01-01 00:03:08.360,35.61,27.51,624.87,238.08,1.838,sitting,outdoor,cotton,0.351,1
2024-01-01 00:03:08.380,35.59,27.49,628.62,239.05,1.833,walking,home,polyester,0.3315,0
2024-01-01 00:03:08.400,35.58,27.49,632.18,240.34,1.829,handling_electronics,home,cotton,0.3497,0
2024-01-01 00:03:08.420,35.56,27.48,635.35,241.69,1.825,walking,office,cotton,0.3428,0
2024-01-01 00:03:08.440,35.53,27.48,638.28,242.95,1.821,handling_electronics,office,cotton,0.4117,1
2024-01-01 00:03:08.460,35.51,27.48,641.15,244.15,1.818,sitting,outdoor,polyester,0.3386,0
2024-01-01 00:03:08.480,35.48,27.48,644.1,245.39,1.814,running,office,polyester,0.3101,0
2024-01-01 00:03:08.500,35.46,27.48,647.22,246.74,1.811,sitting,office,wool,0.3508,1
2024-01-01 00:03:08.520,35.43,27.49,650.54,248.13,1.809,running,home,polyester,0.3263,0
2024-01-01 00:03:08.540,35.39,27.5,653.97,249.38,1.807,walking,outdoor,cotton,0.3761,1
2024-01-01 00:03:08.560,35.36,27.5,657.27,250.26,1.807,running,home,polyester,0.3786,1
2024-01-01 00:03:08.580,35.33,27.51,660.08,250.64,1.807,running,outdoor,cotton,0.3601,1
2024-01-01 00:03:08.600,35.29,27.52,662.14,250.55,1.808,walking,lab,cotton,0.4143,1
2024-01-01 00:03:08.620,35.26,27.53,663.44,250.19,1.811,handling_electronics,outdoor,cotton,0.3715,1
2024-01-01 00:03:08.640,35.22,27.54,664.28,249.81,1.813,sitting,home,cotton,0.3301,0
2024-01-01 00:03:08.660,35.19,27.55,665.06,249.59,1.817,sitting,home,synthetic,0.3758,1
2024-01-01 00:03:08.680,35.16,27.55,666.09,249.55,1.82,running,home,cotton,0.3756,1
2024-01-01 00:03:08.700,35.13,27.56,667.4,249.51,1.823,running,office,polyester,0.3736,1
2024-01-01 00:03:08.720,35.1,27.57,668.68,249.24,1.825,sitting,office,wool,0.3632,1
2024-01-01 00:03:08.740,35.08,27.57,669.43,248.62,1.826,walking,outdoor,cotton,0.3345,0
2024-01-01 00:03:08.760,35.06,27.58,669.11,247.72,1.825,sitting,lab,synthetic,0.3388,0
2024-01-01 00:03:08.780,35.05,27.58,667.33,246.78,1.823,sitting,home,polyester,0.3553,1
2024-01-01 00:03:08.800,35.04,27.59,664.03,246.06,1.82,sitting,lab,cotton,0.3544,1
2024-01-01 00:03:08.820,35.04,27.59,659.43,245.7,1.816,handling_electronics,lab,wool,0.3658,1
2024-01-01 00:03:08.840,35.04,27.59,653.97,245.62,1.813,sitting,office,polyester,0.3135,0
2024-01-01 00:03:08.860,35.04,27.6,648.16,245.62,1.811,sitting,office,polyester,0.3454,0
2024-01-01 00:03:08.880,35.05,27.6,642.5,245.48,1.809,walking,office,polyester,0.3714,1
2024-01-01 00:03:08.900,35.07,27.61,637.35,245.11,1.809,sitting,lab,wool,0.3839,1
2024-01-01 00:03:08.920,35.09,27.61,632.98,244.57,1.81,walking,office,synthetic,0.3468,0
2024-01-01 00:03:08.940,35.11,27.61,629.55,243.97,1.811,sitting,home,polyester,0.3584,1
2024-01-01 00:03:08.960,35.13,27.62,627.08,243.38,1.813,walking,home,cotton,0.3473,0
2024-01-01 00:03:08.980,35.16,27.62,625.48,242.73,1.815,handling_electronics,lab,cotton,0.3446,0
2024-01-01 00:03:09.000,35.18,27.62,624.54,241.93,1.817,walking,office,polyester,0.335,0
2024-01-01 00:03:09.020,35.21,27.63,624.1,240.9,1.818,handling_electronics,office,polyester,0.3366,0
2024-01-01 00:03:09.040,35.23,27.63,624.15,239.73,1.82,running,outdoor,polyester,0.3571,1
2024-01-01 00:03:09.060,35.25,27.63,624.84,238.62,1.822,sitting,outdoor,cotton,0.3651,1
2024-01-01 00:03:09.080,35.27,27.63,626.44,237.8,1.825,sitting,outdoor,polyester,0.3191,0
2024-01-01 00:03:09.100,35.28,27.64,629.07,237.43,1.829,handling_electronics,office,polyester,0.362,1
2024-01-01 00:03:09.120,35.29,27.64,632.47,237.61,1.834,handling_electronics,office,polyester,0.3496,0
2024-01-01 00:03:09.140,35.3,27.65,635.99,238.38,1.84,walking,office,polyester,0.3552,1
2024-01-01 00:03:09.160,35.3,27.65,638.7,239.75,1.847,sitting,outdoor,polyester,0.3351,0
2024-01-01 00:03:09.180,35.3,27.66,639.75,241.69,1.854,sitting,lab,polyester,0.4097,1
2024-01-01 00:03:09.200,35.29,27.67,638.64,244.06,1.859,sitting,lab,synthetic,0.3854,1
2024-01-01 00:03:09.220,35.28,27.68,635.49,246.64,1.864,running,outdoor,wool,0.3682,1
2024-01-01 00:03:09.240,35.27,27.69,630.97,249.14,1.866,walking,home,polyester,0.3476,0
2024-01-01 00:03:09.260,35.25,27.7,626.03,251.27,1.866,sitting,home,polyester,0.3476,0
2024-01-01 00:03:09.280,35.23,27.7,621.54,252.82,1.864,sitting,outdoor,wool,0.3895,1
2024-01-01 00:03:09.300,35.21,27.71,618.04,253.64,1.86,handling_electronics,home,cotton,0.3485,0
2024-01-01 00:03:09.320,35.19,27.72,615.67,253.76,1.855,walking,office,cotton,0.3505,1
2024-01-01 00:03:09.340,35.18,27.72,614.34,253.3,1.849,sitting,office,polyester,0.3323,0
2024-01-01 00:03:09.360,35.16,27.73,613.97,252.52,1.843,sitting,outdoor,polyester,0.3877,1
2024-01-01 00:03:09.380,35.15,27.73,614.56,251.75,1.837,walking,office,cotton,0.4017,1
2024-01-01 00:03:09.400,35.14,27.72,616.13,251.28,1.832,sitting,home,synthetic,0.3491,0
2024-01-01 00:03:09.420,35.13,27.72,618.67,251.33,1.827,sitting,outdoor,cotton,0.3734,1
2024-01-01 00:03:09.440,35.13,27.71,622.0,252.02,1.825,walking,office,cotton,0.3462,0
2024-01-01 00:03:09.460,35.13,27.71,625.86,253.33,1.824,sitting,lab,cotton,0.3449,0
2024-01-01 00:03:09.480,35.13,27.7,629.97,255.19,1.825,sitting,office,polyester,0.3569,1
2024-01-01 00:03:09.500,35.14,27.69,634.06,257.43,1.826,sitting,home,polyester,0.3828,1
2024-01-01 00:03:09.520,35.15,27.68,638.01,259.78,1.829,handling_electronics,office,wool,0.3915,1
2024-01-01 00:03:09.540,35.16,27.67,641.87,261.86,1.832,sitting,office,polyester,0.343,0
2024-01-01 00:03:09.560,35.18,27.66,645.75,263.24,1.835,sitting,outdoor,polyester,0.3202,0
2024-01-01 00:03:09.580,35.2,27.65,649.65,263.53,1.837,walking,office,polyester,0.3367,0
2024-01-01 00:03:09.600,35.22,27.64,653.36,262.57,1.839,sitting,outdoor,cotton,0.3576,1
2024-01-01 00:03:09.620,35.24,27.63,656.41,260.46,1.84,walking,outdoor,polyester,0.3425,0
2024-01-01 00:03:09.640,35.27,27.62,658.25,257.58,1.841,sitting,outdoor,synthetic,0.3558,1
2024-01-01 00:03:09.660,35.29,27.61,658.45,254.48,1.841,walking,lab,polyester,0.3966,1
2024-01-01 00:03:09.680,35.32,27.6,656.88,251.7,1.84,sitting,office,wool,0.3387,0
2024-01-01 00:03:09.700,35.35,27.6,653.78,249.63,1.84,handling_electronics,office,polyester,0.3825,1
2024-01-01 00:03:09.720,35.37,27.59,649.79,248.41,1.838,walking,home,synthetic,0.3283,0
2024-01-01 00:03:09.740,35.4,27.59,645.9,247.94,1.836,sitting,lab,cotton,0.3236,0
2024-01-01 00:03:09.760,35.43,27.58,643.19,247.9,1.834,sitting,office,cotton,0.3663,1
2024-01-01 00:03:09.780,35.46,27.58,642.47,247.9,1.831,sitting,home,cotton,0.3241,0
2024-01-01 00:03:09.800,35.49,27.58,643.95,247.64,1.829,walking,home,polyester,0.3291,0
2024-01-01 00:03:09.820,35.52,27.58,647.26,247.02,1.827,sitting,home,polyester,0.361,1
2024-01-01 00:03:09.840,35.55,27.59,651.55,246.18,1.827,handling_electronics,office,cotton,0.3476,0
2024-01-01 00:03:09.860,35.58,27.59,655.98,245.4,1.827,handling_electronics,outdoor,cotton,0.3547,1
2024-01-01 00:03:09.880,35.61,27.6,659.95,244.99,1.83,walking,lab,cotton,0.3478,0
2024-01-01 00:03:09.900,35.63,27.61,663.18,245.15,1.836,sitting,lab,cotton,0.3622,1
2024-01-01 00:03:09.920,35.65,27.63,665.57,246.0,1.847,sitting,lab,synthetic,0.3515,1
2024-01-01 00:03:09.940,35.67,27.64,667.04,247.56,1.865,sitting,office,wool,0.3327,0
2024-01-01 00:03:09.960,35.69,27.65,667.51,249.86,1.894,handling_electronics,lab,cotton,0.3516,1
2024-01-01 00:03:09.980,35.7,27.66,667.06,252.98,1.938,handling_electronics,office,cotton,0.3823,1
2024-01-01 00:03:10.000,35.72,27.68,666.07,257.01,2.001,sitting,outdoor,cotton,0.3487,0
2024-01-01 00:03:10.020,35.72,27.68,665.21,262.04,2.085,handling_electronics,lab,polyester,0.3617,1
2024-01-01 00:03:10.040,35.73,27.69,665.19,268.07,2.191,walking,office,polyester,0.3802,1
2024-01-01 00:03:10.060,35.73,27.69,666.36,275.01,2.316,running,lab,polyester,0.3643,1
2024-01-01 00:03:10.080,35.73,27.69,668.64,282.63,2.455,walking,office,synthetic,0.3661,1
2024-01-01 00:03:10.100,35.73,27.69,671.65,290.52,2.598,sitting,office,synthetic,0.3632,1
2024-01-01 00:03:10.120,35.73,27.68,675.06,298.22,2.739,sitting,outdoor,polyester,0.4031,1
2024-01-01 00:03:10.140,35.73,27.67,678.8,305.21,2.867,walking,office,polyester,0.3842,1
2024-01-01 00:03:10.160,35.73,27.66,683.05,311.09,2.978,walking,office,polyester,0.3795,1
2024-01-01 00:03:10.180,35.72,27.64,687.83,315.69,3.069,running,outdoor,wool,0.4004,1
2024-01-01 00:03:10.200,35.72,27.63,692.77,319.12,3.139,sitting,lab,polyester,0.3839,1
2024-01-01 00:03:10.220,35.72,27.61,697.03,321.67,3.19,walking,office,synthetic,0.3763,1
2024-01-01 00:03:10.240,35.71,27.58,699.52,323.7,3.227,walking,office,cotton,0.3808,1
2024-01-01 00:03:10.260,35.71,27.56,699.46,325.45,3.251,walking,home,wool,0.3935,1
2024-01-01 00:03:10.280,35.71,27.54,696.75,326.92,3.267,sitting,outdoor,polyester,0.3904,1
2024-01-01 00:03:10.300,35.7,27.53,692.18,327.94,3.276,sitting,office,polyester,0.4075,1
2024-01-01 00:03:10.320,35.69,27.51,687.19,328.25,3.28,sitting,office,polyester,0.3874,1
2024-01-01 00:03:10.340,35.68,27.5,683.35,327.64,3.279,sitting,home,polyester,0.3603,1
2024-01-01 00:03:10.360,35.67,27.49,681.77,326.11,3.275,sitting,home,polyester,0.4171,1
2024-01-01 00:03:10.380,35.66,27.48,682.64,323.83,3.266,handling_electronics,office,cotton,0.3707,1
2024-01-01 00:03:10.400,35.64,27.47,685.37,321.09,3.254,walking,lab,cotton,0.4209,1
2024-01-01 00:03:10.420,35.61,27.47,688.94,318.15,3.237,handling_electronics,office,polyester,0.4164,1
2024-01-01 00:03:10.440,35.58,27.47,692.45,315.18,3.215,walking,lab,cotton,0.4188,1
2024-01-01 00:03:10.460,35.55,27.48,695.38,312.19,3.185,sitting,office,wool,0.3915,1
2024-01-01 00:03:10.480,35.52,27.48,697.66,309.09,3.143,sitting,office,cotton,0.3948,1
2024-01-01 00:03:10.500,35.48,27.49,699.36,305.71,3.085,walking,office,wool,0.3564,1
2024-01-01 00:03:10.520,35.43,27.5,700.41,301.84,3.005,walking,office,polyester,0.3634,1
2024-01-01 00:03:10.540,35.39,27.5,700.5,297.3,2.901,walking,home,polyester,0.396,1
2024-01-01 00:03:10.560,35.34,27.51,699.13,292.03,2.771,running,lab,cotton,0.3389,0
2024-01-01 00:03:10.580,35.3,27.52,695.79,286.1,2.619,walking,outdoor,polyester,0.3901,1
2024-01-01 00:03:10.600,35.25,27.52,690.27,279.72,2.451,sitting,office,synthetic,0.3466,0
2024-01-01 00:03:10.620,35.21,27.52,682.79,273.12,2.276,sitting,office,cotton,0.3407,0
2024-01-01 00:03:10.640,35.16,27.52,673.95,266.49,2.105,walking,outdoor,wool,0.3483,0
2024-01-01 00:03:10.660,35.12,27.52,664.6,259.91,1.949,walking,office,synthetic,0.3483,0
2024-01-01 00:03:10.680,35.09,27.52,655.58,253.46,1.813,sitting,lab,synthetic,0.346,0
2024-01-01 00:03:10.700,35.05,27.52,647.48,247.28,1.703,sitting,home,cotton,0.3466,0
2024-01-01 00:03:10.720,35.02,27.52,640.63,241.66,1.619,sitting,home,polyester,0.3622,1
2024-01-01 00:03:10.740,34.99,27.52,635.03,236.93,1.558,walking,home,wool,0.3607,1
2024-01-01 00:03:10.760,34.97,27.52,630.37,233.37,1.517,handling_electronics,home,wool,0.3904,1
2024-01-01 00:03:10.780,34.95,27.53,626.19,231.04,1.491,handling_electronics,office,synthetic,0.3294,0
2024-01-01 00:03:10.800,34.93,27.53,622.08,229.83,1.475,walking,outdoor,polyester,0.3362,0
2024-01-01 00:03:10.820,34.92,27.54,617.94,229.43,1.467,walking,home,wool,0.3185,0
2024-01-01 00:03:10.840,34.91,27.55,614.2,229.55,1.463,sitting,office,polyester,0.3296,0
2024-01-01 00:03:10.860,34.9,27.57,611.57,230.05,1.463,sitting,lab,synthetic,0.3367,0
2024-01-01 00:03:10.880,34.89,27.59,610.67,231.2,1.465,handling_electronics,home,cotton,0.3604,1
2024-01-01 00:03:10.900,34.89,27.61,611.67,233.85,1.468,sitting,lab,cotton,0.3241,0
2024-01-01 00:03:10.920,34.88,27.63,614.18,239.45,1.473,handling_electronics,lab,wool,0.3774,1
2024-01-01 00:03:10.940,34.88,27.65,617.58,249.67,1.479,sitting,home,synthetic,0.3564,1
2024-01-01 00:03:10.960,34.87,27.68,621.32,265.43,1.485,sitting,outdoor,polyester,0.3849,1
2024-01-01 00:03:10.980,34.87,27.7,625.09,285.78,1.492,sitting,outdoor,synthetic,0.3383,0
2024-01-01 00:03:11.000,34.86,27.73,628.69,307.28,1.499,walking,lab,wool,0.3589,1
2024-01-01 00:03:11.020,34.86,27.75,631.74,324.67,1.506,sitting,home,cotton,0.3612,1
2024-01-01 00:03:11.040,34.85,27.77,633.77,332.92,1.512,sitting,lab,wool,0.3954,1
2024-01-01 00:03:11.060,34.84,27.79,634.42,329.53,1.517,walking,outdoor,synthetic,0.3782,1
2024-01-01 00:03:11.080,34.83,27.81,633.85,315.76,1.52,handling_electronics,lab,polyester,0.3352,0
2024-01-01 00:03:11.100,34.82,27.83,632.8,295.88,1.521,sitting,office,polyester,0.3703,1
2024-01-01 00:03:11.120,34.8,27.84,632.27,275.1,1.52,handling_electronics,outdoor,wool,0.3488,0
2024-01-01 00:03:11.140,34.79,27.85,633.0,257.47,1.517,sitting,lab,cotton,0.3572,1
2024-01-01 00:03:11.160,34.76,27.86,635.1,244.87,1.512,sitting,office,polyester,0.3504,1
2024-01-01 00:03:11.180,34.74,27.86,637.93,237.17,1.508,sitting,office,polyester,0.3774,1
2024-01-01 00:03:11.200,34.71,27.87,640.47,233.15,1.504,handling_electronics,outdoor,polyester,0.3357,0
2024-01-01 00:03:11.220,34.67,27.87,641.85,231.34,1.5,walking,office,polyester,0.3516,1
2024-01-01 00:03:11.240,34.63,27.87,641.86,230.59,1.498,handling_electronics,office,cotton,0.3449,0
2024-01-01 00:03:11.260,34.59,27.87,641.17,230.24,1.495,walking,office,cotton,0.3315,0
2024-01-01 00:03:11.280,34.55,27.87,640.96,229.99,1.492,walking,office,synthetic,0.3708,1
2024-01-01 00:03:11.300,34.5,27.87,642.24,229.72,1.488,sitting,lab,polyester,0.3455,0
2024-01-01 00:03:11.320,34.45,27.87,645.24,229.5,1.482,sitting,home,cotton,0.3391,0
2024-01-01 00:03:11.340,34.4,27.86,649.17,229.39,1.475,walking,outdoor,cotton,0.3785,1
2024-01-01 00:03:11.360,34.34,27.86,652.76,229.54,1.467,running,lab,polyester,0.3562,1
2024-01-01 00:03:11.380,34.29,27.86,654.98,230.12,1.46,running,lab,polyester,0.3359,0
2024-01-01 00:03:11.400,34.24,27.87,655.57,231.21,1.454,handling_electronics,office,cotton,0.3652,1
2024-01-01 00:03:11.420,34.2,27.87,655.07,232.78,1.45,running,outdoor,wool,0.3249,0
2024-01-01 00:03:11.440,34.16,27.87,654.32,234.62,1.448,handling_electronics,outdoor,cotton,0.3675,1
2024-01-01 00:03:11.460,34.12,27.87,653.93,236.47,1.448,sitting,outdoor,polyester,0.3381,0
2024-01-01 00:03:11.480,34.09,27.87,653.96,238.03,1.451,sitting,outdoor,synthetic,0.3725,1
2024-01-01 00:03:11.500,34.07,27.86,653.96,239.07,1.455,sitting,lab,polyester,0.3715,1
2024-01-01 00:03:11.520,34.05,27.86,653.33,239.5,1.46,sitting,office,cotton,0.3572,1
2024-01-01 00:03:11.540,34.04,27.85,651.63,239.36,1.467,sitting,home,cotton,0.3619,1
2024-01-01 00:03:11.560,34.04,27.84,648.78,238.79,1.474,walking,outdoor,cotton,0.362,1
2024-01-01 00:03:11.580,34.05,27.83,645.02,238.03,1.481,sitting,office,wool,0.3778,1
2024-01-01 00:03:11.600,34.06,27.82,640.85,237.29,1.488,sitting,office,wool,0.3817,1
2024-01-01 00:03:11.620,34.08,27.8,636.85,236.72,1.496,sitting,office,polyester,0.3459,0
2024-01-01 00:03:11.640,34.1,27.79,633.61,236.38,1.505,sitting,outdoor,synthetic,0.3673,1
2024-01-01 00:03:11.660,34.13,27.77,631.72,236.16,1.513,sitting,outdoor,synthetic,0.353,1
2024-01-01 00:03:11.680,34.16,27.75,631.61,235.93,1.521,running,home,polyester,0.3553,1
2024-01-01 00:03:11.700,34.19,27.73,633.48,235.58,1.529,running,home,polyester,0.3523,1
2024-01-01 00:03:11.720,34.23,27.72,637.22,235.12,1.535,running,lab,cotton,0.3524,1
2024-01-01 00:03:11.740,34.26,27.7,642.29,234.68,1.539,handling_electronics,office,polyester,0.361,1
2024-01-01 00:03:11.760,34.29,27.69,647.82,234.35,1.54,sitting,office,cotton,0.3467,0
2024-01-01 00:03:11.780,34.32,27.68,652.87,234.21,1.539,walking,office,cotton,0.3409,0
2024-01-01 00:03:11.800,34.35,27.67,656.69,234.19,1.535,sitting,office,polyester,0.3503,1
2024-01-01 00:03:11.820,34.37,27.67,658.93,234.2,1.531,sitting,lab,synthetic,0.3426,0
2024-01-01 00:03:11.840,34.38,27.67,659.59,234.2,1.527,running,office,cotton,0.3742,1
2024-01-01 00:03:11.860,34.39,27.67,658.94,234.26,1.524,sitting,office,synthetic,0.3674,1
2024-01-01 00:03:11.880,34.4,27.67,657.38,234.45,1.523,handling_electronics,lab,cotton,0.3875,1
2024-01-01 00:03:11.900,34.4,27.67,655.48,234.88,1.524,running,office,cotton,0.3673,1
2024-01-01 00:03:11.920,34.4,27.68,654.01,235.56,1.526,sitting,home,wool,0.3747,1
2024-01-01 00:03:11.940,34.39,27.68,653.77,236.42,1.53,sitting,office,synthetic,0.349,0
2024-01-01 00:03:11.960,34.38,27.69,655.28,237.4,1.534,sitting,outdoor,synthetic,0.3479,0
2024-01-01 00:03:11.980,34.37,27.69,658.31,238.46,1.538,sitting,home,cotton,0.3527,1
2024-01-01 00:03:12.000,34.35,27.69,661.86,239.58,1.541,sitting,lab,cotton,0.3698,1
2024-01-01 00:03:12.020,34.34,27.68,664.49,240.78,1.543,sitting,outdoor,polyester,0.3412,0
2024-01-01 00:03:12.040,34.32,27.68,664.99,242.01,1.543,walking,lab,cotton,0.366,1
2024-01-01 00:03:12.060,34.3,27.67,662.95,243.17,1.542,running,home,polyester,0.384,1
2024-01-01 00:03:12.080,34.29,27.66,658.78,244.11,1.54,walking,office,polyester,0.3674,1
2024-01-01 00:03:12.100,34.27,27.65,653.31,244.67,1.537,walking,outdoor,synthetic,0.3278,0
2024-01-01 00:03:12.120,34.26,27.64,647.19,244.74,1.532,sitting,lab,polyester,0.3585,1
2024-01-01 00:03:12.140,34.26,27.63,640.76,244.24,1.526,sitting,outdoor,polyester,0.3482,0
2024-01-01 00:03:12.160,34.25,27.62,634.2,243.19,1.519,walking,outdoor,polyester,0.3585,1
2024-01-01 00:03:12.180,34.26,27.61,627.9,241.67,1.51,walking,outdoor,polyester,0.3644,1
2024-01-01 00:03:12.200,34.26,27.61,622.51,239.91,1.501,sitting,home,wool,0.3755,1
2024-01-01 00:03:12.220,34.27,27.6,618.72,238.15,1.493,sitting,outdoor,polyester,0.3905,1
2024-01-01 00:03:12.240,34.29,27.6,616.87,236.64,1.485,walking,lab,polyester,0.3675,1
2024-01-01 00:03:12.260,34.31,27.61,616.8,235.46,1.479,sitting,office,cotton,0.3582,1
2024-01-01 00:03:12.280,34.33,27.61,618.02,234.57,1.474,sitting,office,polyester,0.3584,1
2024-01-01 00:03:12.300,34.36,27.62,619.98,233.78,1.471,handling_electronics,office,polyester,0.342,0
2024-01-01 00:03:12.320,34.39,27.63,622.34,232.86,1.469,sitting,lab,cotton,0.37,1
2024-01-01 00:03:12.340,34.42,27.64,624.92,231.72,1.468,sitting,office,synthetic,0.3739,1
2024-01-01 00:03:12.360,34.45,27.66,627.57,230.43,1.467,handling_electronics,outdoor,polyester,0.3627,1
2024-01-01 00:03:12.380,34.49,27.67,630.02,229.22,1.468,sitting,office,cotton,0.3653,1
2024-01-01 00:03:12.400,34.52,27.68,631.9,228.4,1.469,walking,outdoor,polyester,0.3328,0
2024-01-01 00:03:12.420,34.55,27.69,632.8,228.21,1.471,handling_electronics,home,wool,0.3442,0
2024-01-01 00:03:12.440,34.58,27.69,632.42,228.72,1.474,sitting,outdoor,polyester,0.3498,0
2024-01-01 00:03:12.460,34.61,27.7,630.78,229.83,1.476,sitting,office,cotton,0.3539,1
2024-01-01 00:03:12.480,34.63,27.69,628.21,231.26,1.477,sitting,office,polyester,0.3183,0
2024-01-01 00:03:12.500,34.65,27.69,625.3,232.67,1.478,sitting,lab,polyester,0.3623,1
2024-01-01 00:03:12.520,34.67,27.67,622.63,233.73,1.477,sitting,office,wool,0.3833,1
2024-01-01 00:03:12.540,34.68,27.66,620.5,234.23,1.475,sitting,office,polyester,0.352,1
2024-01-01 00:03:12.560,34.69,27.63,618.82,234.05,1.473,sitting,office,synthetic,0.365,1
2024-01-01 00:03:12.580,34.69,27.61,617.24,233.2,1.471,sitting,outdoor,wool,0.3744,1
2024-01-01 00:03:12.600,34.69,27.58,615.46,231.74,1.468,sitting,outdoor,synthetic,0.3295,0
2024-01-01 00:03:12.620,34.69,27.54,613.47,229.78,1.463,sitting,outdoor,wool,0.3394,0
2024-01-01 00:03:12.640,34.68,27.51,611.62,227.41,1.454,handling_electronics,lab,cotton,0.3613,1
2024-01-01 00:03:12.660,34.68,27.47,610.45,224.69,1.436,handling_electronics,lab,cotton,0.3629,1
2024-01-01 00:03:12.680,34.67,27.43,610.4,221.62,1.404,handling_electronics,lab,cotton,0.3419,0
2024-01-01 00:03:12.700,34.67,27.4,611.44,218.13,1.352,sitting,office,polyester,0.3377,0
2024-01-01 00:03:12.720,34.67,27.36,613.04,214.16,1.276,walking,home,cotton,0.3369,0
2024-01-01 00:03:12.740,34.67,27.33,614.27,209.64,1.176,walking,outdoor,polyester,0.3617,1
2024-01-01 00:03:12.760,34.68,27.3,614.13,204.58,1.054,sitting,lab,synthetic,0.3211,0
2024-01-01 00:03:12.780,34.69,27.27,611.98,199.0,0.915,sitting,lab,wool,0.3615,1
2024-01-01 00:03:12.800,34.7,27.25,607.87,192.99,0.769,sitting,office,polyester,0.36,1
2024-01-01 00:03:12.820,34.71,27.23,602.51,186.68,0.624,sitting,office,polyester,0.2983,0
2024-01-01 00:03:12.840,34.74,27.21,596.96,180.32,0.491,sitting,office,cotton,0.3253,0
2024-01-01 00:03:12.860,34.76,27.2,592.1,174.28,0.376,sitting,office,polyester,0.2944,0
2024-01-01 00:03:12.880,34.78,27.2,588.21,169.01,0.283,running,office,wool,0.3232,0
2024-01-01 00:03:12.900,34.81,27.2,585.02,164.87,0.212,running,office,cotton,0.3416,0
2024-01-01 00:03:12.920,34.84,27.2,582.08,161.97,0.162,running,outdoor,wool,0.3495,0
2024-01-01 00:03:12.940,34.86,27.21,579.29,160.09,0.128,sitting,office,polyester,0.3328,0
2024-01-01 00:03:12.960,34.89,27.22,577.11,158.8,0.107,sitting,office,cotton,0.3091,0
2024-01-01 00:03:12.980,34.91,27.24,576.34,157.61,0.095,handling_electronics,office,polyester,0.3152,0
2024-01-01 00:03:13.000,34.92,27.25,577.54,156.17,0.088,handling_electronics,office,cotton,0.3375,0
2024-01-01 00:03:13.020,34.93,27.27,580.64,154.41,0.085,sitting,home,cotton,0.3096,0
2024-01-01 00:03:13.040,34.94,27.29,584.91,152.47,0.084,walking,office,synthetic,0.341,0
2024-01-01 00:03:13.060,34.94,27.31,589.36,150.64,0.084,walking,outdoor,wool,0.3291,0
2024-01-01 00:03:13.080,34.93,27.33,593.12,149.21,0.085,handling_electronics,office,wool,0.338,0
2024-01-01 00:03:13.100,34.91,27.35,595.68,148.37,0.086,sitting,lab,polyester,0.3294,0
2024-01-01 00:03:13.120,34.89,27.37,596.8,148.17,0.088,walking,lab,cotton,0.2904,0
2024-01-01 00:03:13.140,34.86,27.38,596.37,148.53,0.089,handling_electronics,outdoor,synthetic,0.3071,0
2024-01-01 00:03:13.160,34.82,27.39,594.41,149.23,0.089,sitting,lab,wool,0.3039,0
2024-01-01 00:03:13.180,34.78,27.4,591.21,149.98,0.089,sitting,lab,cotton,0.2969,0
2024-01-01 00:03:13.200,34.74,27.41,587.59,150.5,0.088,sitting,outdoor,polyester,0.3156,0
2024-01-01 00:03:13.220,34.69,27.42,584.61,150.59,0.085,sitting,outdoor,wool,0.3155,0
2024-01-01 00:03:13.240,34.64,27.42,583.6,150.22,0.083,sitting,lab,polyester,0.3551,1
2024-01-01 00:03:13.260,34.58,27.43,585.82,149.55,0.079,sitting,home,cotton,0.3501,1
2024-01-01 00:03:13.280,34.53,27.43,592.64,148.84,0.074,walking,home,synthetic,0.3155,0
2024-01-01 00:03:13.300,34.48,27.43,605.94,148.35,0.07,sitting,home,cotton,0.338,0
2024-01-01 00:03:13.320,34.42,27.43,628.27,148.26,0.065,sitting,office,cotton,0.3225,0
2024-01-01 00:03:13.340,34.37,27.43,662.02,148.62,0.061,walking,office,synthetic,0.3251,0
2024-01-01 00:03:13.360,34.32,27.44,707.5,149.34,0.058,sitting,lab,polyester,0.3183,0
2024-01-01 00:03:13.380,34.27,27.44,760.57,150.31,0.057,sitting,home,synthetic,0.3509,1
2024-01-01 00:03:13.400,34.23,27.45,811.77,151.39,0.056,sitting,office,cotton,0.3227,0
2024-01-01 00:03:13.420,34.19,27.45,848.62,152.41,0.057,handling_electronics,home,cotton,0.3511,1
2024-01-01 00:03:13.440,34.15,27.46,860.55,153.19,0.059,sitting,outdoor,synthetic,0.3475,0
2024-01-01 00:03:13.460,34.11,27.46,844.07,153.56,0.061,walking,office,cotton,0.3429,0
2024-01-01 00:03:13.480,34.08,27.47,804.62,153.46,0.063,walking,outdoor,cotton,0.3512,1
2024-01-01 00:03:13.500,34.05,27.48,753.91,152.91,0.065,walking,office,polyester,0.3533,1
2024-01-01 00:03:13.520,34.02,27.48,704.54,152.04,0.066,running,outdoor,polyester,0.3286,0
2024-01-01 00:03:13.540,34.0,27.49,665.23,150.96,0.067,sitting,home,polyester,0.304,0
